"Station.No","Location","Date","Hour","API","Pollutant"
19,"Kg. Air Putih, Taiping",2014-09-19,2,77,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,3,76,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,4,74,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,5,73,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,6,72,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,7,71,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,8,69,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,9,68,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,10,68,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,11,67,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,12,64,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,13,63,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,14,61,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,15,59,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,16,57,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,17,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,18,50,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,19,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,20,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,21,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,22,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,23,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-19,24,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,1,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,2,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,3,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,4,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,5,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,6,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,7,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,8,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,9,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,10,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,11,50,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,12,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,13,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,14,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,15,46,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,16,45,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,17,45,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,18,42,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,19,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,20,33,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,21,34,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,22,34,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,23,34,"*"
19,"Kg. Air Putih, Taiping",2014-09-20,24,35,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,1,35,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,2,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,3,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,4,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,5,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,6,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,7,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,8,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,9,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,10,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,11,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,12,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,13,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,14,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,15,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,16,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,17,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,18,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,19,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,20,35,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,21,34,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,22,33,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,23,32,"*"
19,"Kg. Air Putih, Taiping",2014-09-21,24,31,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,1,30,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,2,29,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,3,29,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,4,29,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,5,29,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,6,28,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,7,27,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,8,27,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,9,27,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,10,28,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,11,27,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,12,28,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,13,35,"c"
19,"Kg. Air Putih, Taiping",2014-09-22,14,49,"c"
19,"Kg. Air Putih, Taiping",2014-09-22,15,43,"c"
19,"Kg. Air Putih, Taiping",2014-09-22,16,45,"c"
19,"Kg. Air Putih, Taiping",2014-09-22,17,0,"0"
19,"Kg. Air Putih, Taiping",2014-09-22,18,0,"0"
19,"Kg. Air Putih, Taiping",2014-09-22,19,0,"0"
19,"Kg. Air Putih, Taiping",2014-09-22,20,75,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,21,83,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,22,86,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,23,87,"*"
19,"Kg. Air Putih, Taiping",2014-09-22,24,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,1,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,2,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,3,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,4,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,5,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,6,89,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,7,89,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,8,88,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,9,89,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,10,89,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,11,90,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,12,90,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,13,90,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,14,89,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,15,89,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,16,91,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,17,90,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,18,78,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,19,69,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,20,59,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,21,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,22,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,23,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-23,24,46,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,1,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,2,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,3,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,4,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,5,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,6,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,7,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,8,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,9,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,10,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,11,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,12,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,13,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,14,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,15,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,16,43,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,17,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,18,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,19,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,20,0,"0"
19,"Kg. Air Putih, Taiping",2014-09-24,21,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,22,45,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,23,46,"*"
19,"Kg. Air Putih, Taiping",2014-09-24,24,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,1,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,2,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,3,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,4,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,5,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,6,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,7,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,8,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,9,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,10,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,11,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,12,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,13,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,14,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,15,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,16,57,"c"
19,"Kg. Air Putih, Taiping",2014-09-25,17,59,"c"
19,"Kg. Air Putih, Taiping",2014-09-25,18,57,"c"
19,"Kg. Air Putih, Taiping",2014-09-25,19,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,20,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,21,56,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,22,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,23,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-25,24,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,1,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,2,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,3,55,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,4,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,5,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,6,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,7,54,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,8,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,9,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,10,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,11,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,12,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,13,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,14,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,15,61,"c"
19,"Kg. Air Putih, Taiping",2014-09-26,16,63,"c"
19,"Kg. Air Putih, Taiping",2014-09-26,17,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,18,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,19,48,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,20,46,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,21,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,22,43,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,23,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-26,24,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,1,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,2,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,3,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,4,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,5,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,6,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,7,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,8,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,9,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,10,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,11,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,12,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,13,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,14,47,"c"
19,"Kg. Air Putih, Taiping",2014-09-27,15,43,"c"
19,"Kg. Air Putih, Taiping",2014-09-27,16,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,17,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,18,43,"c"
19,"Kg. Air Putih, Taiping",2014-09-27,19,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,20,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,21,35,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,22,35,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,23,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-27,24,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,1,36,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,2,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,3,37,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,4,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,5,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,6,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,7,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,8,38,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,9,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,10,39,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,11,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,12,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,13,47,"c"
19,"Kg. Air Putih, Taiping",2014-09-28,14,61,"c"
19,"Kg. Air Putih, Taiping",2014-09-28,15,52,"c"
19,"Kg. Air Putih, Taiping",2014-09-28,16,46,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,17,56,"c"
19,"Kg. Air Putih, Taiping",2014-09-28,18,53,"c"
19,"Kg. Air Putih, Taiping",2014-09-28,19,50,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,20,50,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,21,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,22,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,23,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-28,24,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,1,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,2,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,3,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,4,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,5,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,6,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,7,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,8,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,9,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,10,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,11,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,12,50,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,13,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,14,45,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,15,44,"c"
19,"Kg. Air Putih, Taiping",2014-09-29,16,43,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,17,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,18,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,19,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,20,44,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,21,43,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,22,42,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,23,42,"*"
19,"Kg. Air Putih, Taiping",2014-09-29,24,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,1,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,2,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,3,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,4,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,5,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,6,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,7,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,8,40,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,9,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,10,41,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,11,43,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,12,47,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,13,49,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,14,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,15,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,16,53,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,17,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,18,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,19,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,20,51,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,21,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,22,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,23,52,"*"
19,"Kg. Air Putih, Taiping",2014-09-30,24,52,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,1,52,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,2,52,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,3,52,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,4,52,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,5,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,6,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,7,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,8,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,9,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,10,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,11,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,12,51,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,13,54,"c"
19,"Kg. Air Putih, Taiping",2014-10-01,14,0,"0"
19,"Kg. Air Putih, Taiping",2014-10-01,15,0,"0"
19,"Kg. Air Putih, Taiping",2014-10-01,16,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,17,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,18,52,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,19,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,20,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,21,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,22,54,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,23,54,"*"
19,"Kg. Air Putih, Taiping",2014-10-01,24,54,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,1,55,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,2,55,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,3,55,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,4,55,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,5,55,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,6,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,7,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,8,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,9,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,10,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,11,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,12,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,13,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,14,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,15,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,16,58,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,17,0,"0"
19,"Kg. Air Putih, Taiping",2014-10-02,18,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,19,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,20,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,21,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,22,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,23,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-02,24,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,1,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,2,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,3,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,4,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,5,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,6,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,7,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,8,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,9,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,10,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,11,59,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,12,60,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,13,60,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,14,64,"c"
19,"Kg. Air Putih, Taiping",2014-10-03,15,59,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,16,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,17,59,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,18,61,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,19,64,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,20,66,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,21,67,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,22,67,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,23,67,"*"
19,"Kg. Air Putih, Taiping",2014-10-03,24,67,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,1,67,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,2,66,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,3,66,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,4,65,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,5,64,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,6,64,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,7,63,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,8,62,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,9,62,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,10,62,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,11,60,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,12,57,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,13,56,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,14,55,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,15,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,16,53,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,17,50,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,18,46,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,19,36,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,20,30,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,21,27,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,22,25,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,23,23,"*"
19,"Kg. Air Putih, Taiping",2014-10-04,24,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,1,21,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,2,20,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,3,20,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,4,20,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,5,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,6,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,7,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,8,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,9,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,10,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,11,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,12,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,13,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,14,26,"c"
19,"Kg. Air Putih, Taiping",2014-10-05,15,25,"c"
19,"Kg. Air Putih, Taiping",2014-10-05,16,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,17,23,"c"
19,"Kg. Air Putih, Taiping",2014-10-05,18,21,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,19,21,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,20,21,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,21,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,22,22,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,23,23,"*"
19,"Kg. Air Putih, Taiping",2014-10-05,24,23,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,1,24,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,2,24,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,3,25,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,4,25,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,5,24,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,6,24,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,7,24,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,8,24,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,9,25,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,10,25,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,11,26,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,12,26,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,13,26,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,14,27,"*"
19,"Kg. Air Putih, Taiping",2014-10-06,15,36,"c"
19,"Kg. Air Putih, Taiping",2014-10-06,16,43,"c"
